tweet_text,tweet_id,user_name,user_screen_name,user_location,user_description,user_follower_count,user_friends_count,user_listed_count,user_statuses_count,user_favourites_count,user_verified,user_default_profile_image,user_default_profile,user_protected,user_created_at
b'#\\u0939\\u092e_\\u0915\\u093e\\u0917\\u091c\\u093c_\\u091c\\u0930\\u0942\\u0930_\\u0926\\u093f\\u0916\\u093e\\u090f\\u0902\\u0917\\u0947 \\n#IsupportCAA https://t.co/iC4qLkPXup',b'1219953116277166081',b'Sonu 100% follow back to nationalist',b'iy_sonu',b'India \\U0001f1ee\\U0001f1f3',"b""IF you're true Nationalist then follow.\\nLet's make a chain. we'll work together for making New India\\n#UnitedHindu""",b'153',b'144',b'0',b'1191',b'3444',b'False',b'False',b'True',b'False',b'2019-03-19 05:13:30'
"b'\\u0926\\u0941\\u0928\\u093f\\u092f\\u093e \\u0915\\u0947 \\u0938\\u092d\\u0940 \\u0926\\u0947\\u0936\\u094b\\u0902 \\u092e\\u0947\\u0902 \\u091c\\u0948\\u0938\\u0947 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928, \\u092c\\u093e\\u0902\\u0917\\u094d\\u0932\\u093e\\u0926\\u0947\\u0936, \\u0905\\u092b\\u0917\\u093e\\u0923\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u0907\\u0938\\u094d\\u0932\\u093e\\u092e\\u093f\\u0915 \\u0926\\u0947\\u0936 \\u092d\\u0940 \\u0939\\u0948, \\u0938\\u092d\\u0940 \\u0928\\u0947 \\u0928\\u093e\\u0917\\u0930\\u093f\\u0915 \\u0930\\u091c\\u093f\\u0938\\u094d\\u091f\\u0930 \\u092c\\u0928\\u093e\\u092f\\u0947 \\u0939\\u0941\\u2026 https://t.co/w4qJaDjwBT'",b'1219949949871362054',b'\\u092a\\u094d\\u0930\\u0935\\u093f\\u0923 \\u0936\\u0930\\u094d\\u092e\\u093e',b'Pravins93403892',b'\\u092d\\u093e\\u0930\\u0924',b'\\u090f\\u0915 \\u092c\\u0928\\u0947\\u0902 \\u0928\\u0947\\u0915 \\u092c\\u0928\\u0947\\u0902 \\u0964',b'103',b'801',b'0',b'3820',b'12543',b'False',b'False',b'True',b'False',b'2017-06-16 14:58:57'
"b'@News18India @preetiraghunand @ARPITAARYA \\u0926\\u0941\\u0928\\u093f\\u092f\\u093e \\u0915\\u0947 \\u0938\\u092d\\u0940 \\u0926\\u0947\\u0936\\u094b\\u0902 \\u092e\\u0947\\u0902 \\u091c\\u0948\\u0938\\u0947 \\u092a\\u093e\\u0915\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928, \\u092c\\u093e\\u0902\\u0917\\u094d\\u0932\\u093e\\u0926\\u0947\\u0936, \\u0905\\u092b\\u0917\\u093e\\u0923\\u093f\\u0938\\u094d\\u0924\\u093e\\u0928 \\u0907\\u0938\\u094d\\u0932\\u093e\\u092e\\u093f\\u0915\\u2026 https://t.co/7qmvoDDiHh'",b'1219949405748563969',b'\\u092a\\u094d\\u0930\\u0935\\u093f\\u0923 \\u0936\\u0930\\u094d\\u092e\\u093e',b'Pravins93403892',b'\\u092d\\u093e\\u0930\\u0924',b'\\u090f\\u0915 \\u092c\\u0928\\u0947\\u0902 \\u0928\\u0947\\u0915 \\u092c\\u0928\\u0947\\u0902 \\u0964',b'103',b'801',b'0',b'3820',b'12543',b'False',b'False',b'True',b'False',b'2017-06-16 14:58:57'
"b'\\u090f\\u092e\\u092a\\u0940 \\u0915\\u0947 \\u092a\\u0942\\u0930\\u094d\\u0935 \\u092e\\u0941\\u0916\\u094d\\u092f\\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0936\\u093f\\u0935\\u0930\\u093e\\u091c \\u0938\\u093f\\u0902\\u0939 \\u092c\\u094b\\u0932\\u0947- \\u0938\\u094b\\u0928\\u093f\\u092f\\u093e \\u0917\\u093e\\u0902\\u0927\\u0940 \\u0914\\u0930 \\u0915\\u092e\\u0932\\u0928\\u093e\\u0925 \\u0938\\u0941\\u0928 \\u0932\\u094b, \\u0939\\u0930\\u0939\\u093e\\u0932 \\u092e\\u0947\\u0902 \\u0932\\u093e\\u0917\\u0942 \\u0939\\u094b\\u0917\\u093e CAA\\n#IsupportCAA\\u2026 https://t.co/74U40rovVX'",b'1219947554659397634',b'CHOWKIDAR SACHIN PATEL (SP)',b'Sachinpatel1979',"b'Vododara, India'",b'WORKS AT JAY MODIRAJ TEAM',b'135',b'153',b'9',b'48498',b'1640',b'False',b'False',b'False',b'False',b'2012-06-06 07:52:59'
b'Can u copy and paste plz. \\n\\n\\u250f\\u2501\\u2501\\u2513\\u250f\\u2501\\u2501\\u2513\\u250f\\u2501\\u2501\\u2513\\u250f\\u2501\\u2501\\u2513\\n\\u2517\\u2501\\u2513\\u2503\\u2503\\u250f\\u2513\\u2503\\u2517\\u2501\\u2513\\u2503\\u2503\\u250f\\u2513\\u2503\\n\\u250f\\u2501\\u251b\\u2503\\u2503\\u2503\\u2503\\u2503\\u250f\\u2501\\u251b\\u2503\\u2503\\u2503\\u2503\\u2503\\n           #iSupportCAA\\n\\u2503\\u250f\\u2501\\u251b\\u2503\\u2503\\u2503\\u2503\\u2503\\u250f\\u2501\\u251b\\u2026 https://t.co/2pqDbcnjGy',b'1219944338358013952',b'M@n$t\\u20acr',b'tonehiasahai',"b'Pilani, India'",b'',b'508',b'299',b'0',b'9588',b'13284',b'False',b'False',b'True',b'False',b'2014-04-28 16:33:30'
b'Can u copy and paste plz. \\n\\n\\u250f\\u2501\\u2501\\u2513\\u250f\\u2501\\u2501\\u2513\\u250f\\u2501\\u2501\\u2513\\u250f\\u2501\\u2501\\u2513\\n\\u2517\\u2501\\u2513\\u2503\\u2503\\u250f\\u2513\\u2503\\u2517\\u2501\\u2513\\u2503\\u2503\\u250f\\u2513\\u2503\\n\\u250f\\u2501\\u251b\\u2503\\u2503\\u2503\\u2503\\u2503\\u250f\\u2501\\u251b\\u2503\\u2503\\u2503\\u2503\\u2503\\n           #iSupportCAA\\n\\u2503\\u250f\\u2501\\u251b\\u2503\\u2503\\u2503\\u2503\\u2503\\u250f\\u2501\\u251b\\u2026 https://t.co/dyoUKVGNxW',b'1219943699137863680',b'bawla JAAT',b'Onlyforbohemia',b'Jatland',b'Altruist | Son of farmer | Angreji seekh raha hoon|  @iambohemia & @BabbuMaan fan | Brown Sugar | Mood Mechanic | Rapping since 2009 \\U0001f511| \\u0938\\u0902\\u091c\\u0940\\u0926\\u093e \\u092e\\u093f\\u091c\\u093e\\u091c\\u093c',b'1217',b'362',b'12',b'35449',b'21661',b'False',b'False',b'False',b'False',b'2012-09-07 07:43:18'
b'@BJP4Odisha @RoopaSpeaks I am a Odia. But live in Chhattisgarh.\\n#ISupportCAA \\n#IndiaSupportsCAA \\n#OdishaSupportsCAA\\n#ChhattisgarhSupportCAA',b'1219940828350562305',b'Rajesh Kumar Panda',b'Rajrkpanda1',b'',b'I am a Hindu and Hardcore Nationalist. Bharat mein rehna hai to bharat Mata ki jay bolna padega. Anti Nationalist stay away.\\n\\u0938\\u092d\\u0940 \\u0926\\u0947\\u0936\\u092a\\u094d\\u0930\\u0947\\u092e\\u093f\\u092f\\u094b\\u0902 \\u0915\\u094b \\u091c\\u092f \\u0938\\u093f\\u092f\\u093e\\u0930\\u093e\\u092e \\U0001f64f',b'145',b'171',b'0',b'535',b'3096',b'False',b'False',b'True',b'False',b'2020-01-02 12:27:09'
b'\\u0926\\u0947\\u0936 \\u0935\\u093f\\u0930\\u094b\\u0927\\u0940 \\u0917\\u0926\\u094d\\u0926\\u093e\\u0930\\u094b\\u0902 \\u0915\\u0947 \\u092e\\u0941\\u0939\\u0902 \\u092a\\u0930 \\u090f\\u0915 \\u0914\\u0930 \\u0924\\u092e\\u093e\\u091a\\u093e..\\n\\u0938\\u0941\\u092a\\u094d\\u0930\\u0940\\u092e \\u0915\\u094b\\u0930\\u094d\\u091f \\u0928\\u0947 #CAA \\u092a\\u0930 \\u0930\\u094b\\u0915 \\u0932\\u0917\\u093e\\u0928\\u0947 \\u0938\\u0947 \\u0907\\u0902\\u0915\\u093e\\u0930 \\u0915\\u0930 \\u0926\\u093f\\u092f\\u093e \\u0939\\u0948..\\n\\u0905\\u092c \\u0938\\u094b\\u091a\\u094b\\u2026 https://t.co/RxMXlo4meC',b'1219937881516433408',b'\\u0938\\u094b\\u0939\\u0928 \\u0938\\u093f\\u0902\\u0939 \\u0930\\u091c\\u093e\\u0928\\u093e #\\u0938\\u092b\\u093f\\u0926\\u094b\\u0902',b'SOHANSI23392850',"b'Rajana Kalan, Jind, Haryana  '",b'#\\u092d\\u093e\\u0930\\u0924\\u0940\\u092f_\\u091c\\u0928\\u0924\\u093e_\\u092a\\u093e\\u0930\\u094d\\u091f\\u0940_\\u091c\\u093f\\u0928\\u094d\\u0926\\u093e\\u092c\\u093e\\u0926 \\n#\\u091c\\u092f_\\u0936\\u094d\\u0930\\u0940_\\u0930\\u093e\\u092e \\n#\\u092d\\u093e\\u0930\\u0924_\\u092e\\u093e\\u0924\\u093e_\\u0915\\u0940_\\u091c\\u092f \\n#BJP\\n#\\u092e\\u094b\\u0926\\u0940_\\u0939\\u092e\\u093e\\u0930\\u0940_\\u0906\\u0928_\\u092c\\u093e\\u0928_\\u0936\\u093e\\u0928\\n#\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930\\u0935\\u093e\\u0926\\u0940 \\n8168410371-7206547880',b'65',b'509',b'0',b'193',b'917',b'False',b'False',b'True',b'False',b'2017-03-22 08:00:58'
b'@iamsrk you support #CAA or #CAAProtest ??? \\n\\n#AskSRK \\n\\n#IsupportCAA',b'1219937852634451968',b'Chit_Mit',b'chitrodia',b'',"b'Bhartiya, \\nChartered Accountant & \\nLL.B (Gen)\\U0001f60a'",b'59',b'288',b'1',b'1911',b'1494',b'False',b'False',b'True',b'False',b'2014-05-03 15:55:23'
b'\\u0915\\u092e\\u094d\\u092c\\u0932 \\u092c\\u093f\\u0930\\u092f\\u093e\\u0928\\u0940 \\u091b\\u0940\\u0928\\u0940 \\u092c\\u0939\\u0941\\u0924 \\u0926\\u0930\\u094d\\u0926 \\u0939\\u0941\\u0906 \\n\\u0909\\u0928 \\u092c\\u0947\\u091a\\u093e\\u0930\\u0947 \\u0915\\u0936\\u094d\\u092e\\u0940\\u0930\\u0940 \\u092a\\u0902\\u0921\\u093f\\u0924\\u094b\\u0902 \\u0938\\u0947 \\u092a\\u0942\\u091b\\u094b \\u091c\\u093f\\u0928\\u0915\\u093e \\u0918\\u0930 \\u092e\\u093e\\u0901 \\u092c\\u0939\\u0928 \\u092c\\u0947\\u091f\\u093f\\u092f\\u094b\\u0902 \\u0915\\u0940 \\u0906\\u092c\\u0930\\u0942 \\u0938\\u092c \\u091b\\u0940\\u0928 \\u0932\\u093f\\u092f\\u093e \\u0925\\u093e\\n#isupportCAA',b'1219935852962271233',b'Chauhan Rajansh',b'chauhanrajansh',b'\\u092d\\u093e\\u0930\\u0924',b'',b'98',b'377',b'0',b'143',b'144',b'False',b'False',b'True',b'False',b'2018-01-12 15:37:20'
b'Feel ashamed liberandus and leftists #IndiaSupportsCAA #IsupportCAA @DivyaSh96779835 @PandeyPrajkta @dhingramahima9\\u2026 https://t.co/SXrMTbhDaI',b'1219930534815490053',b'Subhrajyoti Parida',b'subhra2jyoti',b'',"b'A photographer, a traveler, poet & an aviation enthusiast ; A Mechanical engineer too, MBA in SCM & Operations 4rm NITIE Mumbai'",b'362',b'621',b'14',b'19163',b'15783',b'False',b'False',b'False',b'False',b'2010-07-29 11:36:43'
b'@TishBowling (2) but if somebody wants to come to india just bcoz they are economically oppressed in there own coun\\u2026 https://t.co/3XnbcIl1SZ',b'1219929530577510402',b'anirudha',b'AnirudhaJoshi19',b'aurangabad maharashtra',b'',b'142',b'451',b'6',b'3305',b'574',b'False',b'False',b'True',b'False',b'2011-07-28 03:22:57'
b'@INCIndia \\u0c2a\\u0c3e\\u0c30\\u0c4d\\u0c1f\\u0c40\\u0c26\\u0c3f \\u270b\\n\\u0c05\\u0c2d\\u0c2f\\u0c39\\u0c38\\u0c4d\\u0c24\\u0c02 \\u0c15\\u0c3e\\u0c26\\u0c41 \\n\\u0c2d\\u0c38\\u0c4d\\u0c2e\\u0c3e\\u0c38\\u0c41\\u0c30 \\u0c39\\u0c38\\u0c4d\\u0c24\\u0c02....\\n\\n#IsupportCAA',b'1219929525842169856',b'Pothuganti Ravi Kumar Gupta \\U0001f1ee\\U0001f1f3',b'rk_gupta21',b'Bhaarat (Hindustan)',b'Following #BJP\\n\\n#\\u0c1c\\u0c48\\u0c36\\u0c4d\\u0c30\\u0c40\\u0c30\\u0c3e\\u0c2e\\u0c4d',b'662',b'680',b'3',b'1323',b'67709',b'False',b'False',b'False',b'False',b'2016-12-19 09:34:32'
"b'CAA \\u092a\\u0930 \\u0930\\u094b\\u0915 \\u0938\\u0947 \\u0938\\u0941\\u092a\\u094d\\u0930\\u0940\\u092e \\u0915\\u094b\\u0930\\u094d\\u091f \\u0915\\u093e \\u0907\\u0928\\u0915\\u093e\\u0930,  #IndiaFirst #CAA\\n#IsupportCAA https://t.co/A0X0LidvHW'",b'1219924713570480128',b'Dhaval Shah',b'DhavalS51141220',"b'Gandhinagar, India'","b'President, Ward 3 (BJP)Gandhinagar'",b'85',b'236',b'0',b'1603',b'8066',b'False',b'False',b'True',b'False',b'2019-03-16 14:49:52'
b'@AmitShah Sir I support CAA #IsupportCAA \\nOr NRC Ka abhi koi draft Nahi bna hai Jo log virodh kr rahe hai.',b'1219923200429051904',b'gaurav mishra',b'gauravm58599552',"b'\\u0915\\u093e\\u0928\\u092a\\u0941\\u0930, \\u092d\\u093e\\u0930\\u0924'",b'Accounts Assistant & Auditor',b'6',b'22',b'0',b'30',b'112',b'False',b'False',b'True',b'False',b'2019-08-06 11:55:59'
b'#IsupportCAA #CAA_NRC_support #CAASupport https://t.co/30RfNxkMH9',b'1219917549162258432',b'Julius Caesar',b'republicsuck',b'',b'Former Dictator',b'11',b'38',b'0',b'729',b'710',b'False',b'False',b'True',b'False',b'2019-12-25 15:59:14'
b'#ISupportCAA',b'1219916676730249221',b'Bh\\u0101rat',b'MeinBhiChowkid3',b'',"b""Secularism doesn't mean Copying West""",b'3',b'49',b'0',b'1008',b'589',b'False',b'False',b'True',b'False',b'2019-04-12 11:37:30'
b'#ISupportCAA',b'1219915906228215809',b'RamaBhaktaHanuma',b'bhakta_rama',b'',"b'Jai jawan, Jai kisan, Mera \\U0001f1ee\\U0001f1f3 Bharat Mahaan'",b'3',b'17',b'0',b'784',b'451',b'False',b'False',b'True',b'False',b'2019-04-12 10:31:13'
b'@ippatel \\u0938\\u0941\\u0928 \\u0932\\u0947 \\u091c\\u093f\\u0939\\u093e\\u0926\\u0940 \\u0936\\u093e\\u092f\\u0930 @MunawwarRana #IndiaSupportsCAA #WeSupportCAA #IsupportCAA #Support_CAA_and_NRC\\u2026 https://t.co/dgWi6VLDn7',b'1219914971833753601',b'\\u0935\\u093f\\u091c\\u092f \\u0915\\u0941\\u092e\\u093e\\u0930',b'VIJAYKUMAR2088',b'',"b'\\u0939\\u093f\\u0902\\u0926\\u0940 \\u0939\\u0942\\u0902 , \\u0939\\u093f\\u0902\\u0926\\u0942 \\u0915\\u0940 \\u092c\\u093e\\u0924 \\u0915\\u0930\\u0924\\u093e \\u0939\\u0942\\u0902 , \\u0938\\u092c\\u0938\\u0947 \\u092a\\u0939\\u0932\\u0947 \\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930 \\u0915\\u093e \\u0938\\u092e\\u094d\\u092e\\u093e\\u0928 \\u0915\\u0930\\u0924\\u093e \\u0939\\u0942\\u0902 \\u0964 \\U0001f449 \\u0938\\u0928\\u093e\\u0924\\u0928 \\u0927\\u0930\\u094d\\u092e \\U0001f448 \\u0938\\u0930\\u094d\\u0935\\u0936\\u094d\\u0930\\u0947\\u0937\\u094d\\u0920'",b'28',b'15',b'0',b'1140',b'2792',b'False',b'False',b'True',b'False',b'2019-11-26 12:46:10'
