tweet_text,tweet_id,user_name,user_screen_name,user_location,user_description,user_follower_count,user_friends_count,user_listed_count,user_statuses_count,user_favourites_count,user_verified,user_default_profile_image,user_default_profile,user_protected,user_created_at
"b'@RanaAyyub ""Sir pe safed topi kyonki mai Pakistani""!\\n\\n#CAAProtests \\nBut #IndiaSupportsCAA'",b'1220010646403633152',b'Raghavan R \\u0930\\u093e\\u0918\\u0935\\u0928 \\u0906\\u0930 \\U0001f1ee\\U0001f1f3',b'mayfair1958',b'India \\U0001f1ee\\U0001f1f3',b'\\u091c\\u092f \\u0936\\u094d\\u0930\\u0940\\u0930\\u093e\\u092e \\U0001f64f\\U0001f3fc\\U0001f3f9\\U0001f6a9\\n\\u0928\\u092e\\u0938\\u094d\\u0924\\u0947 \\u0938\\u0926\\u093e \\u0935\\u0924\\u094d\\u0938\\u0932\\u0947 \\u092e\\u093e\\u0924\\u0943\\u092d\\u0942\\u092e\\u0947 \\U0001f64f\\U0001f3fc\\U0001f6a9\\n#RogerFederer - Champ forever! \\U0001f3be\\U0001f3c6:-)',b'1092',b'1941',b'5',b'105944',b'69378',b'False',b'False',b'False',b'False',b'2009-04-15 13:22:02'
b'@tankadharsng @SamirMohantyBJP @DrLekhaShree @dpradhanbjp @DilipMalick @dillipodisha @jharsuguda_bjp @shlok_sarna\\u2026 https://t.co/P6y9cAGiKM',b'1220010096933007362',b'Sujata Padhy',b'Sujata_Padhy',"b'Bhubaneswar, Odisha'","b""A staunch Nationlist. News Editor & Bulletin Producer in TV & Print Media. Columnist & Media professional. Proud 2 be followed by Hon'ble PM @narendramodi ji""",b'8411',b'729',b'11',b'7423',b'17470',b'False',b'False',b'True',b'False',b'2013-07-17 15:13:50'
"b'People of Alipurduar, a small district in North Bengal gave a befitting reply to Mamata Banerjee &amp; her lies about C\\u2026 https://t.co/xemIUbQrel'",b'1220009867928195072',b'Keya Ghosh',b'keyakahe',b'Kolkata',"b'Former Journalist. IT & SM In-Charge,BJP Mahila Morcha,West Bengal. Honoured to be followed by Prime Minister of India, Shri @narendramodi. RTs not endorsement.'",b'7655',b'279',b'8',b'10510',b'24897',b'False',b'False',b'False',b'False',b'2010-04-07 03:36:55'
"b'\\u0915\\u094c\\u0928 \\u0938\\u0947 \\u092a\\u093e\\u0917\\u0932\\u0916\\u093e\\u0928\\u0947 \\u0938\\u0947 \\u0921\\u0949\\u0915\\u094d\\u091f\\u0930\\u0940 \\u0915\\u0940 \\u092a\\u0922\\u093c\\u093e\\u0908 \\u0915\\u0940 \\u0939\\u0948? \\U0001f606\\n\\n\\u092c\\u0940\\u0919\\u093e \\u0928\\u0939\\u0940\\u0902 \\u092c\\u0940\\u0921\\u093c\\u093e,\\n\\u0932\\u0919\\u093e\\u0908 \\u0928\\u0939\\u0940\\u0902 \\u0932\\u0921\\u093c\\u093e\\u0908,\\n\\u091c\\u093e\\u092f\\u0947\\u0902 \\u0928\\u0939\\u0940\\u0902 \\u091c\\u093e\\u090f\\u0902,\\n\\u0906\\u0908\\u092f\\u0947 \\u0928\\u0939\\u0940\\u0902 \\u0906\\u0907\\u090f,\\n\\n\\u0921\\u0949\\u2026 https://t.co/9d1kEaWusv'",b'1220009849309679616',b'PRADEEP TOMAR. Bollywood Sucks \\U0001f92c',b'la_vie_est_nul',b'India',"b'\\u0950 \\u0928\\u092e\\u0903 \\u0936\\u093f\\u0935\\u093e\\u092f \\U0001f531 \\nStaunch sanatani,\\nHate secular, liberal and feminists.\\n\\U0001f1ee\\U0001f1f3 \\U0001f91d \\U0001f1ee\\U0001f1f1 , for Indian army.\\nLikes, Retweets, \\U0001f606 \\u2260 Endorsement.'",b'890',b'444',b'1',b'6554',b'16160',b'False',b'False',b'True',b'False',b'2019-11-18 14:38:39'
b'\\u091c\\u0928\\u093e\\u092c #\\u0939\\u092e_\\u0924\\u094b_\\u0915\\u093e\\u0917\\u091c_\\u0926\\u093f\\u0916\\u093e\\u092f\\u0947\\u0917\\u0947 \\u0964 \\U0001f648\\U0001f602 \\n\\n#CAA_NRC_NPR #DelhiAssemblyElections #IndiaSupportCAA #IndiaSupportsCAA',b'1220009822185127937',b'\\u0928\\u0940\\u0924\\u093f\\u091c\\u094d\\u091e Bhandari',b'nitigyabhandari',b'India',b'Compassionate Since 1999 \\U0001f607\\nGaming \\U0001f3ae | Tech \\U0001f50b | Music \\U0001f3a7 | Anim\\xe9 \\U0001f60d | Memes \\U0001f602\\nProud to be an Indian \\U0001f1ee\\U0001f1f3',b'9',b'137',b'0',b'185',b'692',b'False',b'False',b'True',b'False',b'2015-04-26 03:40:48'
b'\\u0915\\u093e\\u0902\\u0917\\u094d\\u0930\\u0947\\u0938 \\u0915\\u0947 \\u0930\\u093e\\u091c\\u094d\\u092f\\u094b \\u092e\\u0947\\u0902 \\u092e\\u0939\\u0902\\u0917\\u093e\\u0908 \\u092c\\u0922\\u093c\\u0928\\u0947 \\u0935\\u093e\\u0932\\u0940 \\u0939\\u0948\\n\\u0915\\u094d\\u092f\\u094b\\u0902\\u0915\\u093f \\n\\n\\u0905\\u092d\\u0940 4 \\u0939\\u092b\\u094d\\u0924\\u0947 \\u0924\\u0915 \\u0936\\u093e\\u0939\\u0940\\u0928\\u092c\\u093e\\u0917 \\u0935\\u093e\\u0932\\u094b \\u0915\\u094b \\u092a\\u0947\\u092e\\u0947\\u0902\\u091f \\u0915\\u0930\\u0928\\u093e \\u0939\\u0948!\\U0001f603\\U0001f603\\u2026 https://t.co/LXVC5GgiXL',b'1220009747937624066',b'Narayan Singh',b'narayansingh108',b'J&K/\\u0a97\\u0ac1\\u0a9c\\u0ab0\\u0abe\\u0aa4/Delhi/\\u092d\\u093e\\u0930\\u0924/ISRAEL',b'Citizen of J&K India.\\nFollow  =   Follow!',b'22915',b'20510',b'5',b'17823',b'66899',b'False',b'False',b'True',b'False',b'2017-12-07 02:59:54'
b'@RahulEaswar Ask him...Is he a dara hua musalman??\\U0001f914\\nNot having freedom to do all sorts of bakwas??\\U0001f914\\n\\n#JustSaying \\n#IndiaSupportsCAA',b'1220009632040570881',b'Pratap S Sisaudia',b'PSisaudia',b'',b'Indian by heart',b'82',b'253',b'0',b'4124',b'12363',b'False',b'False',b'True',b'False',b'2019-05-03 05:22:31'
b'Owaisi Clan has taken #Indian #Politics to the lowest low with his #HalwaPolitics\\nMuslim brothers of #India already\\u2026 https://t.co/kGeKea5Fmg',b'1220009586721083393',b'M.S.Samant',b'mssamant',b'',"b""Vasudaiva Kutumbakam (The World's a family ) \\U0001f1ee\\U0001f1f3""",b'57',b'239',b'0',b'3396',b'4096',b'False',b'False',b'True',b'False',b'2010-07-12 11:32:48'
b'@rahulkanwal @OfficeOfKNath In which constitution is it written that centre need to consult states before passing t\\u2026 https://t.co/JU2WTnfofM',b'1220009420148506624',b'Shiva \\u0cb6\\u0cbf\\u0cb5 \\u0936\\u093f\\u0935 \\U0001f1ee\\U0001f1f3',b'ShiChikkalli',b'India',b'Indian',b'183',b'95',b'2',b'18372',b'5526',b'False',b'False',b'False',b'False',b'2016-03-21 16:33:34'
b'India supports Citizenship Amendment Act - 2019.  #IndiaSupportsCAA https://t.co/9uwCuvNmZV',b'1220009349168406528',b'Pavan Rana',b'PavanRanaRSS',"b'\\u0939\\u093f\\u092e\\u093e\\u091a\\u0932 \\u092a\\u094d\\u0930\\u0926\\u0947\\u0936, \\u092d\\u093e\\u0930\\u0924'","b'Pracharak of RSS, General Sectt. (Organisation) of BJP Himachal Pradesh. Tweets are personal. RT not Endorsment.'",b'24276',b'111',b'13',b'5135',b'8822',b'True',b'False',b'True',b'False',b'2014-03-20 04:16:23'
"b'@kanhaiyakumar BSDK anti-national jaichand, \\u0914\\u0915\\u093e\\u0924 \\u092e\\u0947\\u0902 \\u0930\\u0939 \\u0915\\u0930 \\u092e\\u0941\\u0902\\u0939 \\u0916\\u094b\\u0932, \\u091c\\u0928\\u0924\\u093e \\u0928\\u0947 \\u0938\\u0930\\u0915\\u093e\\u0930 \\u0915\\u094b \\u0926\\u094b\\u092c\\u093e\\u0930\\u093e \\u091a\\u0941\\u0928\\u093e, \\u092c\\u094c\\u0916\\u0932\\u093e\\u0939\\u091f \\u0924\\u094b \\u0924\\u0947\\u0930\\u0940\\u2026 https://t.co/1MeJexYVpa'",b'1220009032980656129',b'PRADEEP TOMAR. Bollywood Sucks \\U0001f92c',b'la_vie_est_nul',b'India',"b'\\u0950 \\u0928\\u092e\\u0903 \\u0936\\u093f\\u0935\\u093e\\u092f \\U0001f531 \\nStaunch sanatani,\\nHate secular, liberal and feminists.\\n\\U0001f1ee\\U0001f1f3 \\U0001f91d \\U0001f1ee\\U0001f1f1 , for Indian army.\\nLikes, Retweets, \\U0001f606 \\u2260 Endorsement.'",b'890',b'444',b'1',b'6554',b'16160',b'False',b'False',b'True',b'False',b'2019-11-18 14:38:39'
b'\\u092e\\u0948 \\u0921\\u0902\\u0915\\u0947 \\u0915\\u0940 \\u091a\\u094b\\u091f \\u092a\\u0930 \\u0915\\u0939 \\u0930\\u0939\\u093e \\u0939\\u0941 CAA \\u0935\\u093e\\u092a\\u093f\\u0938 \\u0928\\u0939\\u0940 \\u0939\\u094b\\u0917\\u093e : \\u0905\\u092e\\u093f\\u0924 \\u0936\\u093e\\u0939 \\u091c\\u0940 \\n.\\n.\\n.\\n.\\n.\\n\\u0926\\u0947\\u0936 \\u0915\\u093e \\u0917\\u0943\\u0939 \\u092e\\u0902\\u0924\\u094d\\u0930\\u0940 \\u0939\\u094b \\u0924\\u094b \\u0910\\u0938\\u093e\\u0964 \\u0939\\u092e\\u0947\\u0902 \\u0906\\u092a \\u092a\\u0930 \\u0917\\u0930\\u094d\\u2026 https://t.co/MV54mvv5Uc',b'1220008902835630080',b'Hindu',b'Hindu_IN',b'',b'\\u091c\\u092f \\u0936\\u094d\\u0930\\u0940 \\u0930\\u093e\\u092e \\U0001f6a9',b'83',b'95',b'0',b'676',b'571',b'False',b'False',b'True',b'False',b'2018-12-03 08:43:16'
"b'#IndiaSupportsNRC #IndiaSupportsCAA \\u0938\\u093f\\u0930\\u094d\\u092b \\u092e\\u094b\\u0926\\u0940 \\u091c\\u0940 \\u0915\\u094b \\u0935\\u094b\\u091f \\u0926\\u0947\\u0928\\u0947 \\u0938\\u0947 \\u0924\\u0941\\u092e\\u094d\\u0939\\u093e\\u0930\\u0940 \\u091c\\u093f\\u092e\\u094d\\u092e\\u0947\\u0926\\u093e\\u0930\\u0940 \\u092a\\u0942\\u0930\\u0940 \\u0928\\u0939\\u0940\\u0902 \\u0939\\u094b \\u091c\\u093e\\u0924\\u0940, \\u092a\\u094d\\u0930\\u0924\\u093f\\u0926\\u093f\\u0928 1\\u2026 https://t.co/kqO8eKAXKP'",b'1220008847756025857',b'Dr Mohit Verma',b'mohitv7',b'Noida',b'Meerut',b'818',b'3812',b'7',b'17607',b'8071',b'False',b'False',b'False',b'False',b'2010-01-07 18:12:51'
b'@Nationalist_S1 #\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940_\\u091a\\u0932\\u0947\\u0917\\u0940_\\u092e\\u094b\\u0926\\u0940_\\u0915\\u0947_\\u0938\\u093e\\u0925 #\\u0926\\u0940\\u092a\\u093f\\u0915\\u093e_\\u0939\\u091f\\u093e\\u0913_LUX_\\u092c\\u091a\\u093e\\u0913 #\\u0926\\u0932\\u093f\\u0924_\\u0939\\u093f\\u0902\\u0926\\u0942_\\u0928\\u0939\\u0940\\u0902_\\u0939\\u0948\\u0902 #\\u0926\\u0947\\u0936\\u0926\\u094d\\u0930\\u094b\\u0939\\u093f\\u092f\\u094b\\u0902_\\u0936\\u0930\\u094d\\u092e_\\u0915\\u0930\\u094b\\u2026 https://t.co/68nNSWNWtU',b'1220008596991201282',b'\\U0001f440 \\U0001d593\\U0001d586\\U0001d599\\U0001d58e\\U0001d594\\U0001d593 \\U0001d58b\\U0001d58e\\U0001d597\\U0001d598\\U0001d599\\u2122 \\U0001f1ee\\U0001f1f3',b'Modify_Nation',"b'Jaipur, India'",b'\\u092e\\u0948\\u0902 \\u0935\\u0947 \\u0915\\u093e\\u092e \\u0928\\u0939\\u0940\\u0902 \\u0915\\u0930\\u0924\\u0940 \\u091c\\u093f\\u0938\\u0938\\u0947 \\u0915\\u093f \\u092e\\u0941\\u091d\\u0947 \\u092d\\u0917\\u0935\\u093e\\u0928 \\u092e\\u093f\\u0932\\u0947...\\n\\u0932\\u0947\\u0915\\u093f\\u0928 \\u092e\\u0948\\u0902 \\u0935\\u094b \\u0915\\u093e\\u092e \\u0915\\u0930\\u0924\\u0940 \\u0939\\u0942\\u0901 \\u091c\\u093f\\u0938\\u0938\\u0947 \\u0915\\u093f \\u0926\\u0941\\u0906\\u090f\\u0901 \\u091c\\u0930\\u0942\\u0930 \\u092e\\u093f\\u0932\\u0947\\u0902 !!!',b'607',b'64',b'5',b'15007',b'14111',b'False',b'False',b'True',b'False',b'2015-02-17 06:22:20'
"b'@AyazAhmadkhan90 Yar ek baat pakistan,afganistan, Bangladesh  ye sab muslim country he to unke muslim yaha kyu aaye\\u2026 https://t.co/j31K6w3eNz'",b'1220008519434268673',b'kartikdalal1989',b'kartikdalal1981',b'',b'',b'11',b'53',b'0',b'159',b'275',b'False',b'False',b'True',b'False',b'2020-01-11 04:50:50'
b'@BJP4India #\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940_\\u091a\\u0932\\u0947\\u0917\\u0940_\\u092e\\u094b\\u0926\\u0940_\\u0915\\u0947_\\u0938\\u093e\\u0925 #\\u0926\\u0940\\u092a\\u093f\\u0915\\u093e_\\u0939\\u091f\\u093e\\u0913_LUX_\\u092c\\u091a\\u093e\\u0913 #\\u0926\\u0932\\u093f\\u0924_\\u0939\\u093f\\u0902\\u0926\\u0942_\\u0928\\u0939\\u0940\\u0902_\\u0939\\u0948\\u0902 #\\u0926\\u0947\\u0936\\u0926\\u094d\\u0930\\u094b\\u0939\\u093f\\u092f\\u094b\\u0902_\\u0936\\u0930\\u094d\\u092e_\\u0915\\u0930\\u094b\\u2026 https://t.co/cD4OqaQIjB',b'1220008373669650432',b'\\U0001f440 \\U0001d593\\U0001d586\\U0001d599\\U0001d58e\\U0001d594\\U0001d593 \\U0001d58b\\U0001d58e\\U0001d597\\U0001d598\\U0001d599\\u2122 \\U0001f1ee\\U0001f1f3',b'Modify_Nation',"b'Jaipur, India'",b'\\u092e\\u0948\\u0902 \\u0935\\u0947 \\u0915\\u093e\\u092e \\u0928\\u0939\\u0940\\u0902 \\u0915\\u0930\\u0924\\u0940 \\u091c\\u093f\\u0938\\u0938\\u0947 \\u0915\\u093f \\u092e\\u0941\\u091d\\u0947 \\u092d\\u0917\\u0935\\u093e\\u0928 \\u092e\\u093f\\u0932\\u0947...\\n\\u0932\\u0947\\u0915\\u093f\\u0928 \\u092e\\u0948\\u0902 \\u0935\\u094b \\u0915\\u093e\\u092e \\u0915\\u0930\\u0924\\u0940 \\u0939\\u0942\\u0901 \\u091c\\u093f\\u0938\\u0938\\u0947 \\u0915\\u093f \\u0926\\u0941\\u0906\\u090f\\u0901 \\u091c\\u0930\\u0942\\u0930 \\u092e\\u093f\\u0932\\u0947\\u0902 !!!',b'607',b'64',b'5',b'15007',b'14111',b'False',b'False',b'True',b'False',b'2015-02-17 06:22:20'
"b'@Profdilipmandal \\u0915\\u093f\\u0924\\u0928\\u0947 \\u0930\\u0902\\u0917 \\u092c\\u0926\\u0932\\u0924\\u093e \\u0939\\u0948 \\u092f\\u0947 \\u091a\\u0935\\u0928\\u094d\\u0928\\u0940\\u091b\\u093e\\u092a \\u0926\\u0932\\u093e\\u0932 \\u091f\\u094d\\u0930\\u0947\\u0902\\u0921 \\u0917\\u0941\\u0930\\u0941, \\u0905\\u092c \\u092c\\u0939\\u093f\\u0928\\u091c\\u0940 \\u0915\\u0947 \\u092a\\u0949\\u0935 \\u0927\\u094b\\u0915\\u0930 \\u0939\\u0940 \\u092a\\u093e\\u0928\\u0940 \\u092a\\u093f\\u092f\\u0947\\u0917\\u093e \\U0001f923\\U0001f923\\n#IndiaSupportsCAA'",b'1220008323694522368',b'\\u0930\\u093e\\u091c\\u0940\\u0935 \\u092d\\u0915\\u094d\\u0924',b'RajivDi29422161',"b'\\u092f\\u0924\\u094d\\u0930, \\u0924\\u0924\\u094d\\u0930, \\u0938\\u0930\\u094d\\u0935\\u0924\\u094d\\u0930'","b'\\u092a\\u094d\\u0930\\u093e\\u091a\\u0940\\u0928 \\u092d\\u093e\\u0930\\u0924\\u0940\\u092f \\u0917\\u094c\\u0930\\u0935, \\u0938\\u0902\\u0938\\u094d\\u0915\\u0943\\u0924\\u093f \\u0914\\u0930 \\u0935\\u0948\\u092d\\u0935 \\u0915\\u093e \\u0906\\u0915\\u093e\\u0902\\u0915\\u094d\\u0937\\u0940 / \\u0930\\u093e\\u091c\\u0940\\u0935 \\u092d\\u093e\\u0908 \\u0915\\u0947 \\u091a\\u0930\\u0923\\u094b \\u0915\\u0940 \\u0927\\u0942\\u0932 / \\u0926\\u0947\\u0936 \\u0935 \\u0938\\u092e\\u093e\\u091c \\u0915\\u094b \\u092c\\u093e\\u0902\\u091f\\u0928\\u0947 \\u0935\\u093e\\u0932\\u094b \\u0915\\u0947 \\u0935\\u093f\\u0930\\u094b\\u0927 \\u092e\\u0947\\u0902 / \\u091f\\u094d\\u0935\\u093f\\u091f\\u0930 \\u092a\\u0930 \\u0906\\u0928\\u0947 \\u0915\\u094b \\u092c\\u093e\\u0927\\u094d\\u092f /\\u092d\\u093e\\u0937\\u093e \\u0917\\u0902\\u0935\\u093e\\u0930 \\u0915\\u0940 \\u0939\\u0948'",b'238',b'385',b'0',b'5298',b'14445',b'False',b'False',b'True',b'False',b'2018-02-15 19:00:01'
b'Big Breaking :\\n\\u0915\\u0947\\u0928\\u094d\\u0926\\u094d\\u0930 \\u0938\\u0930\\u0915\\u093e\\u0930 CAA \\u0935\\u093e\\u092a\\u0938 \\u0932\\u0947\\u0917\\u0940\\u0964\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\n.\\u2026 https://t.co/5dSMu8kUZL',b'1220008158480855042',b'Ram Adhar Mahto (Rama)',b'MahtoBJP',b'India',b'Learner | District Secretary Of #Sitamarhi @BJP4Bihar @BJP4India |\\U0001f337\\U0001f6a9\\n\\nInstagram - mahtorama80',b'401',b'346',b'1',b'16369',b'39892',b'False',b'False',b'True',b'False',b'2016-06-13 09:16:52'
"b'While you dream, I wish that each hope and\\xa0goal\\xa0comes true. I just want you to receive everything that you have wis\\u2026 https://t.co/k3o19nOykc'",b'1220008105649438720',b'Piyush Tiwari',b'piedpiperlko',"b'Lucknow, India'","b'Educationist, Hardcore Nationalist and a Proud Hindu. RTs are not necessarily endorsements! Follow back only to staunch Nationalists. Secularists please excuse!'",b'2332',b'3870',b'1',b'21917',b'30308',b'False',b'False',b'True',b'False',b'2019-08-08 05:25:43'
b'India supports Citizenship Amendment Act - 2019.  #IndiaSupportsCAA https://t.co/8tqPtOoQwG',b'1220007884534304768',b'\\u0907\\u0902\\u091c\\u0940.\\u0905\\u0935\\u093f\\u0928\\u093e\\u0936 \\u0917\\u093f\\u0930\\u0940 \\u0939\\u093f\\u0902\\u0926\\u0942 ( \\u0905\\u0935\\u0902\\u0924\\u093f\\u0915\\u093e \\u0928\\u0917\\u0930\\u0940 )',b'avinash_giriujj',b'ujjain',b'\\u0936\\u093f\\u0915\\u094d\\u0937\\u093e- \\u0938\\u0930\\u0938\\u094d\\u0935\\u0924\\u0940 \\u0935\\u093f\\u0926\\u094d\\u092f\\u093e \\u092e\\u0902\\u0926\\u093f\\u0930 \\u090b\\u0937\\u093f \\u0928\\u0917\\u0930 \\u0909\\u091c\\u094d\\u091c\\u0948\\u0928 ( \\u092a\\u0942\\u0930\\u094d\\u0935\\u093e\\u0930\\u094d\\u0927 \\u0938\\u0947 12th )\\n\\u0938\\u094d\\u0928\\u093e\\u0924\\u0915-\\u092f\\u093e\\u0902\\u0924\\u094d\\u0930\\u093f\\u0915\\u0940 \\u0935\\u093f\\u092d\\u093e\\u0917 \\u092e\\u0947\\u0902 \\u0907\\u0902\\u091c\\u0940\\u0928\\u093f\\u092f\\u0930\\u093f\\u0902\\u0917\\n\\n\\n\\u0930\\u093e\\u0937\\u094d\\u091f\\u094d\\u0930 \\u0938\\u0930\\u094d\\u0935\\u094b\\u092a\\u0930\\u093f',b'901',b'7',b'0',b'22399',b'11592',b'False',b'False',b'True',b'False',b'2015-04-04 17:07:35'
